name	x	y	z	size	type
A1	46.5502409429358	-27.4835972875557	-22.8361760862722	n/a	ECOG
A2	38.7482558448843	-26.033416159841	-26.9522835072255	n/a	ECOG
A3	28.023890696276	-10.2378013376422	-32.5836394354801	n/a	ECOG
A4	23.9403466282275	-8.45841298335351	-33.8462287608409	n/a	ECOG
A5	20.8495523484761	-1.52892712914783	-34.4027463170506	n/a	ECOG
A6	23.0078248145596	2.41839483785881	-36.9963922039774	n/a	ECOG
A7	30.1574034569247	19.5990276778304	-34.007783780962	n/a	ECOG
A8	27.5864130071346	17.4517119897292	-34.1387597218456	n/a	ECOG
A10	27.1173118143274	15.1733507354788	-38.5905295480818	n/a	ECOG
A11	30.401298135079	12.1235119110786	-38.4171516648875	n/a	ECOG
A12	31.6992244208419	8.8529211442055	-38.392101367208	n/a	ECOG
A16	22.8283845517459	4.0429508515829	-37.1741288921177	n/a	ECOG
A17	32.4625271227536	-1.46377281199628	-43.6613330559442	n/a	ECOG
A18	34.9320792268587	1.93829910775184	-44.7192206158734	n/a	ECOG
A19	50.7715706511632	-7.18620403029475	-38.8123752440382	n/a	ECOG
A20	56.0479210232728	-1.28211315849377	-29.1838640763456	n/a	ECOG
A21	4.45713427450833	-49.6106680185203	15.4086860595934	n/a	ECOG
A22	2.91284114948455	-33.0407085751527	24.6400992975939	n/a	ECOG
A23	17.8854995394713	-47.3511053405352	2.78917000273324	n/a	ECOG
A24	15.5204317502527	-49.7532127124351	5.42627836257819	n/a	ECOG
A25	8.25955211380184	-58.2399184899042	0.154159742250653	n/a	ECOG
A26	25.6307346203183	-58.5654847087476	-14.150332800654	n/a	ECOG
A27	25.3061510137264	-43.4900589808522	-17.8825037418596	n/a	ECOG
A28	44.802517606748	-51.2581384825226	-11.1940983051222	n/a	ECOG
A29	58.7328461973459	-40.601382574299	-18.8780021331454	n/a	ECOG
A31	15.4572412828471	-79.8613603425506	35.264481960527	n/a	ECOG
A32	4.01889580744225	-78.6848024918729	15.91354820117	n/a	ECOG
A33	2.28188174882991	-72.5135823217814	5.59556590823063	n/a	ECOG
A34	5.27686746904514	-75.0083638671261	-2.20562375332104	n/a	ECOG
A35	14.7763282745477	-70.3099612703259	-6.8809488819387	n/a	ECOG
A36	30.2948537116083	-66.4731816362215	-16.0201815873985	n/a	ECOG
A37	34.4928509449799	-66.0713051661549	-15.8880905842621	n/a	ECOG
A38	39.9913872430789	-62.8941242960475	-14.5545953326977	n/a	ECOG
A39	58.9618417368639	-51.8342740769354	-15.8330955833997	n/a	ECOG
A40	66.323334390525	-37.2502335606005	-6.20367210462116	n/a	ECOG
A41	9.70606985484194	-81.6878618944411	38.2052413249176	n/a	ECOG
A42	13.2223056540393	-87.147851792918	30.4102475403139	n/a	ECOG
A43	17.3008563918555	-86.9896241975311	21.3475356191597	n/a	ECOG
A44	43.0015575959378	-72.8293180555305	12.555554292826	n/a	ECOG
A46	45.0659812299997	-72.5555105375764	26.6936397136458	n/a	ECOG
A47	54.345662817219	-58.8701904604099	23.8894718301376	n/a	ECOG
A48	51.4056659468068	-54.5663848774545	22.2914237040801	n/a	ECOG
B1	19.9827172861803	35.640798805544	41.6222525001372	n/a	ECOG
B2	27.2127953087723	-35.6390258814665	54.3333689158395	n/a	ECOG
B3	40.471916256335	22.3192821257866	39.1496575707557	n/a	ECOG
B4	40.2531328329304	5.84072687635511	49.2691355417239	n/a	ECOG
B5	47.1328960431502	-5.60093318386903	52.353478102716	n/a	ECOG
B6	52.9443924206215	-18.8787966568198	41.2704293462254	n/a	ECOG
B7	49.6452128775168	-31.605180850445	46.4394923485365	n/a	ECOG
B8	47.4052227250682	-35.7701644705446	46.3731421451441	n/a	ECOG
B9	31.8667651438873	32.8448802218341	37.4199947779611	n/a	ECOG
B10	35.3484854614975	29.6356480588049	38.1621405031857	n/a	ECOG
B11	41.7093252681246	24.0175533384285	38.1850016728344	n/a	ECOG
B12	41.5078400925502	4.64974784694906	44.4360393280951	n/a	ECOG
B13	53.3522634083793	-4.55972293434702	45.3148288189165	n/a	ECOG
B14	57.2883248066742	-15.0080710935913	40.0295497881486	n/a	ECOG
B15	51.6297425980536	-33.5660130609602	49.7993557885189	n/a	ECOG
B16	49.8891324164883	-36.9830034614409	46.9651036537734	n/a	ECOG
B17	34.5920405675901	-41.604188798738	48.3949800888164	n/a	ECOG
B18	39.1469339601146	33.4727876330382	33.3216484985096	n/a	ECOG
B19	46.2227814591171	25.9002477063429	35.557403550372	n/a	ECOG
B20	42.7848870539825	1.32128700795009	37.1499315389851	n/a	ECOG
