name	x	y	z	size	type
A1	-28.3391197371003	-44.150841678389	-19.8586432540177	n/a	ECOG
A2	-21.1887960657977	-23.7332904546853	-25.8971191099026	n/a	ECOG
A4	-19.1956455000295	-6.8435915107195	-32.7833237603207	n/a	ECOG
A5	-24.5786413679187	0.394804559801174	-36.8730735945222	n/a	ECOG
A6	-22.565706320897	5.98360305499792	-38.1290630699004	n/a	ECOG
A7	-33.1121397146443	19.1145463313032	-35.5517984454264	n/a	ECOG
A8	-40.0710600564944	20.0315758007485	-31.5402783176243	n/a	ECOG
A9	-17.7667603185513	-15.7782994318328	-27.0649505896856	n/a	ECOG
A10	-22.9384188485626	-10.2103726488232	-33.9315446994449	n/a	ECOG
A11	-28.89958550626	0.010050945526814	-36.0566474338506	n/a	ECOG
A12	-28.5127153153387	6.90249825828027	-40.2833435455425	n/a	ECOG
A13	-34.6901662455309	10.9660477940668	-37.5334940302292	n/a	ECOG
A14	-35.8686292392295	13.1204662905443	-37.8964573213718	n/a	ECOG
A15	-33.8742333994616	-49.0104859038487	-19.5398036371141	n/a	ECOG
A16	-40.3438266293314	-40.7580747284345	-20.8975784615382	n/a	ECOG
A17	-38.109156434488	-39.2667083906647	-22.1314020825712	n/a	ECOG
A18	-45.7988198453148	-44.0444596745024	-19.4038413668639	n/a	ECOG
A19	-46.9516230640795	-22.5629375947402	-27.9421486246506	n/a	ECOG
A20	-49.3577079363317	-7.658521921873	-36.744408236254	n/a	ECOG
A21	-18.452689306208	-99.3713405071489	4.54092071014488	n/a	ECOG
A22	-27.8139399067668	-94.383449344507	-1.26917254597436	n/a	ECOG
A23	-40.7632035569057	-87.1026657104492	0.522229085378849	n/a	ECOG
A24	-46.0680261663142	-80.7966947645149	5.01586412079976	n/a	ECOG
A25	-47.5114860713882	-76.8538660164647	7.72028147576739	n/a	ECOG
A26	-55.8723502882375	-58.3347949930485	-7.63205836615806	n/a	ECOG
A27	-57.308828420447	-51.8772760224822	-3.79425472583959	n/a	ECOG
A28	-62.2902370939319	-37.6321153883966	-3.66035180058262	n/a	ECOG
A29	-2.20821465087072	-95.8162226939361	9.15410204275305	n/a	ECOG
A30	-10.4461437165937	-99.5975366682014	14.0394575249429	n/a	ECOG
A31	-23.4686319722425	-95.1335275637223	16.1055429801945	n/a	ECOG
A32	-40.068932890412	-85.5843157108998	5.13796396401129	n/a	ECOG
A33	-44.8955404153606	-82.2713763576226	8.2819675640053	n/a	ECOG
A34	-47.8213516939406	-78.5009440889295	11.1189202181557	n/a	ECOG
A35	-22.6302210852604	6.53555463660483	-34.2126488896824	n/a	ECOG
A36	-60.6409946262436	-58.1983449667092	2.61623787299086	n/a	ECOG
B1	-44.4435658832524	-24.0783639030969	62.0934884295368	n/a	ECOG
B2	-41.6817185792347	-10.4671706561274	56.5089442105901	n/a	ECOG
B3	-41.5117371629549	-0.0233756015664779	50.2149037725973	n/a	ECOG
B4	-43.2080744480927	2.90685018385064	48.1553103491764	n/a	ECOG
B5	-38.8773567942165	19.9214045866224	43.3720762086395	n/a	ECOG
B6	-35.9950660820775	30.0532031552104	36.966639598104	n/a	ECOG
B7	-35.7615117821917	30.5519093055853	34.0136023847849	n/a	ECOG
B8	-39.8069385630972	40.6404830062149	24.7959281758174	n/a	ECOG
B9	-50.1217092194013	-23.9783994975506	54.6442179455853	n/a	ECOG
B10	-47.7979055775892	-17.2499308941348	55.9575752847147	n/a	ECOG
B11	-48.8524752815298	-5.12097115978386	50.5196615449534	n/a	ECOG
B12	-54.4895763064391	-1.2716646963943	39.5630728113571	n/a	ECOG
B13	-41.0434666576001	21.9653627606846	38.8421564166178	n/a	ECOG
B14	-41.7364218859065	28.1878317378511	35.9551654098818	n/a	ECOG
B15	-43.7805564957177	29.9049201600504	30.9770772997965	n/a	ECOG
B16	-44.0191038669356	31.0619212729819	25.8277546927433	n/a	ECOG
B17	-54.0503277336991	-19.1522531285382	51.190145098283	n/a	ECOG
B18	-55.8655330145919	-16.4865908427526	45.3808265634831	n/a	ECOG
B19	-54.3193215799012	-5.21619869582605	39.8357942657983	n/a	ECOG
B20	-25.5699276322486	-62.5216790448899	4.51327218357349	n/a	ECOG
B21	-58.3539685319734	1.4959714059402	29.9596796829428	n/a	ECOG
B22	-52.3735419126165	14.1547705896749	20.1049072772865	n/a	ECOG
B23	-52.1243535854672	26.1634559548141	15.3984050628098	n/a	ECOG
B24	-49.5390588798779	28.8627101866191	12.560209296905	n/a	ECOG
B25	-57.3947745790418	-31.0024756028348	41.4558586402227	n/a	ECOG
B26	-58.1111964744209	-16.8996650772607	30.5890145692249	n/a	ECOG
B27	-62.0856309980354	-12.2824978253985	32.2565197874236	n/a	ECOG
B28	-59.94907720681	-15.54777302646	31.2423515217416	n/a	ECOG
B29	-59.0091622397404	-0.68400513071023	21.6781419856436	n/a	ECOG
B30	-52.7797430332875	13.12351744715	13.0351147502361	n/a	ECOG
B31	-53.2825098383347	22.4764233902797	11.1757124429373	n/a	ECOG
B32	-50.5460919681011	28.2946396840499	2.34352276962756	n/a	ECOG
B33	-58.7514061921395	-36.8293816688077	36.5303857240101	n/a	ECOG
B34	-62.9438119773097	-29.3442098156718	33.1560950682467	n/a	ECOG
B35	-62.0001594005815	-15.9436123620744	25.3388976749958	n/a	ECOG
B36	-64.6232188871243	-12.1326229953526	18.6733486956398	n/a	ECOG
B38	-57.7468336169352	5.49637593305388	10.7300359127906	n/a	ECOG
B39	-51.5786080558828	12.7902770250836	2.18337622530315	n/a	ECOG
B40	-50.8501594748273	32.2645347492807	-0.467100929278543	n/a	ECOG
B41	-59.4181676698211	-34.6639986115014	32.2101885059536	n/a	ECOG
B42	-64.0706946481794	-29.6135648740218	28.3070439709913	n/a	ECOG
B43	-59.3765543483248	-20.4348392499373	23.950042835338	n/a	ECOG
B44	-62.1299613747821	-12.3012898691999	-1.64490275205279	n/a	ECOG
B45	-25.3898192021671	-19.4400615727341	-19.6692732638161	n/a	ECOG
B46	-55.3774933578184	7.05548692431126	-6.2087862482607	n/a	ECOG
B47	-51.6003807682319	12.8049004480643	-17.1259367104345	n/a	ECOG
B48	-48.3861574825824	15.6931480108492	-23.187527730801	n/a	ECOG
B49	-64.3589922245717	-40.9664226903211	10.4008564585928	n/a	ECOG
B50	-65.1528984965894	-30.3989860265847	11.0777319403028	n/a	ECOG
B51	-64.0296123427833	-26.3451467110807	9.84235716119109	n/a	ECOG
B52	-57.7575621406504	-14.5178887782481	-4.00624236555758	n/a	ECOG
B53	-62.4403099444089	-9.02023262535263	-17.7314240434026	n/a	ECOG
B54	-55.6256434447013	5.86799141971282	-10.5769914316651	n/a	ECOG
B55	-51.6406362469564	7.9958072976428	-18.8895271381276	n/a	ECOG
B56	-44.0655142726514	11.8056051281675	-29.3326206898529	n/a	ECOG
B57	-62.7414408946197	-50.0201197566602	4.06300022605894	n/a	ECOG
B58	-63.6919731293749	-47.1343371615314	2.14920302835809	n/a	ECOG
B59	-65.5381055819108	-27.3404386936418	5.3205179419581	n/a	ECOG
B60	-64.439923594942	-18.4298682187228	-10.5391847058131	n/a	ECOG
B61	-63.1291429686066	-15.439264735917	-19.1498359545765	n/a	ECOG
B62	-55.4814009007192	-6.55551536054688	-26.4739227902969	n/a	ECOG
B63	-45.1436836857124	-1.16541400467196	-32.3107290882392	n/a	ECOG
B64	-38.0153416012758	8.50380223025412	-35.9841728978509	n/a	ECOG
