name	x	y	z	size	type
A1	3.84522150794932	-42.5418626068422	26.2600672837072	n/a	ECOG
A2	3.9422354645377	-32.6309768971181	32.6843347651846	n/a	ECOG
A3	3.12082564934788	-28.4180283642455	39.6860539698761	n/a	ECOG
A4	3.3932033239595	-13.5729449255054	40.7806660748168	n/a	ECOG
A5	7.01088306895838	-3.91956190914228	41.6459372654857	n/a	ECOG
A6	6.96371153313042	6.95426241458962	49.4103676738355	n/a	ECOG
A7	4.91963043948948	22.6274753327338	53.0352620412839	n/a	ECOG
A8	5.09219116396552	30.033609765328	50.4525895445139	n/a	ECOG
A9	2.74887033740946	46.582636038249	-23.0103004871599	n/a	ECOG
A10	3.72217144038053	54.0716839041486	-18.9635432139339	n/a	ECOG
A11	7.21155755151838	57.9008139232661	-8.76985121570503	n/a	ECOG
A12	7.63026520101816	66.9488404677218	0.674044717954559	n/a	ECOG
A13	9.09598292792403	66.3683922761239	7.37793467885958	n/a	ECOG
A14	10.2584974940191	64.9084392547607	18.646615832924	n/a	ECOG
A15	12.8020491753649	40.7553330043818	-23.2890000196111	n/a	ECOG
A16	18.5789048143681	34.9061568087379	-20.0669310038522	n/a	ECOG
A17	22.1570273994599	34.1052188950097	-11.9022530715738	n/a	ECOG
A18	26.0261462960467	34.0902924262437	-9.74350457159465	n/a	ECOG
A19	45.2017854114507	44.8484142252263	-12.502438647485	n/a	ECOG
A20	14.4046116448089	31.0062905343587	-23.2747710643999	n/a	ECOG
A21	18.3914332089008	30.3193092384594	-21.4896476054352	n/a	ECOG
A22	25.1010763014723	28.8134709146999	-14.6605825456197	n/a	ECOG
A23	34.3575372452704	22.7585580454577	-15.4662405030039	n/a	ECOG
A24	38.873148586606	22.966836104937	-12.3116147014119	n/a	ECOG
A25	56.1282080887148	-37.1812826355032	-22.2410412993207	n/a	ECOG
A26	34.777823869334	-26.7257051487097	-27.8185659971813	n/a	ECOG
A27	35.0544267103976	-21.7421158156939	-26.2081931843854	n/a	ECOG
A28	20.0148046083898	-18.5526476668031	-26.5739693392043	n/a	ECOG
A29	29.6516338911633	-3.9539522419843	-35.9148936585292	n/a	ECOG
A30	27.2160329767522	2.38267135883216	-41.1178146579922	n/a	ECOG
A31	26.2810668548482	9.6617318366598	-42.3164793027327	n/a	ECOG
A32	39.4351120187132	18.8856859373566	-36.0781153506081	n/a	ECOG
A33	19.2407476636387	-17.066305989067	-26.4570434570313	n/a	ECOG
A34	25.5642131024559	-17.78704354379	-30.2831848669372	n/a	ECOG
A36	31.6307958641308	-11.5619549102831	-33.6645115743547	n/a	ECOG
A37	43.7158178470279	-3.9311253549878	-43.5043217486183	n/a	ECOG
A38	54.2335853397446	3.98933341184181	-32.2053775044896	n/a	ECOG
A39	6.43457948309463	-83.4941375220382	-10.1182114496427	n/a	ECOG
A40	16.4498737117588	-53.309323117557	-7.89341867288087	n/a	ECOG
A41	25.7117870228403	-53.5733976274529	-15.4367338033331	n/a	ECOG
A42	34.1114062162054	-47.8003930059855	-18.1579059248803	n/a	ECOG
A43	32.8821332483484	-45.5336641734078	-19.1311269657724	n/a	ECOG
A44	37.5720065072079	-39.4441435231458	-23.3386530088898	n/a	ECOG
A45	58.9520150920689	-43.1879630364028	-20.4142453305673	n/a	ECOG
A46	59.615481685152	-41.2071010397585	-17.7506995327521	n/a	ECOG
A47	9.45548026871761	-92.3486323209417	-7.76779956045707	n/a	ECOG
A48	16.3396963257118	-96.3391396439315	-7.7310333109292	n/a	ECOG
A49	22.2234127615922	-94.9951696459879	-12.7144315306972	n/a	ECOG
A50	42.3769162709281	-82.9777422476135	-9.14332801394513	n/a	ECOG
A51	38.8860078504422	-83.0485565543975	0.567849810929006	n/a	ECOG
A52	40.1688576602296	-78.2984524208427	13.6831078377496	n/a	ECOG
A53	50.9755670125052	-71.4616271563024	6.60363567504757	n/a	ECOG
A54	52.7525118885424	-55.993850531354	23.6346353657294	n/a	ECOG
A55	53.356412165597	-44.633511864579	25.997181661337	n/a	ECOG
A56	56.8382590940335	-48.8830296970854	32.1285327415338	n/a	ECOG
B1	41.4935794395088	40.892269385421	26.3246844947738	n/a	ECOG
B2	39.5269603037994	36.7528910937725	29.701526941389	n/a	ECOG
B3	22.3357705647513	26.9129238679105	43.494255053117	n/a	ECOG
B4	35.2383837104644	22.8646165879781	48.7531970132917	n/a	ECOG
B5	37.0108871690379	22.0121187358895	48.7924914724875	n/a	ECOG
B6	39.1221835706058	17.5070794560765	51.0750805310755	n/a	ECOG
B7	45.1974937490169	-4.96102900653327	53.7540446671864	n/a	ECOG
B8	39.3305808649767	-6.26152118869226	58.9347391858197	n/a	ECOG
B9	40.2805825687895	45.7389119973919	21.3059798339869	n/a	ECOG
B10	42.8614004480759	36.9075261954493	28.8120566304098	n/a	ECOG
B11	39.0591873937005	26.9743585538544	37.5916481862932	n/a	ECOG
B12	41.1829732050032	26.151736548763	37.6929446021982	n/a	ECOG
B13	33.1899459390832	29.1014678273425	44.0971384867726	n/a	ECOG
B14	54.1709644778463	0.0830688062742753	44.30886066872	n/a	ECOG
B15	48.3278470160977	-5.39925081993034	51.3461923023198	n/a	ECOG
B16	46.997896015244	-20.2698559978664	60.0933451018877	n/a	ECOG
B17	40.4620994708682	41.8872075791327	20.1245942291797	n/a	ECOG
B18	46.1882976365569	33.7599355352005	29.746469130292	n/a	ECOG
B19	45.8944861892086	27.8002500002816	34.7870166740161	n/a	ECOG
B20	45.2779352930568	25.0131683944856	36.3507559603493	n/a	ECOG
B21	54.9150661750128	3.96173616272691	35.3793273605756	n/a	ECOG
B22	56.7978179265989	-0.852748818810085	39.2340460386852	n/a	ECOG
B23	49.4737322276071	-13.2021309839799	52.3393941789666	n/a	ECOG
B24	50.4669132309472	-18.1901788519533	57.1662920062174	n/a	ECOG
B25	52.2164795843547	34.144668264197	4.36682459171377	n/a	ECOG
