name	x	y	z	size	type
A1	7.44250852637643	-62.8548497603244	13.0072132993865	n/a	ECOG
A2	3.26755338875239	-58.6114639179819	16.2751172212946	n/a	ECOG
A3	7.59078742017682	-53.7553281515237	24.6220737758099	n/a	ECOG
A4	6.65591711501947	-39.7343749206338	38.8925267392357	n/a	ECOG
A5	6.28577506750222	-31.9362840550058	43.525558616331	n/a	ECOG
A6	11.5232314004194	-16.412402997881	46.3731551458372	n/a	ECOG
A7	6.52801235058164	-5.50686577025632	52.6016417535359	n/a	ECOG
A8	7.71283242830494	-1.61593019274007	52.8341244639966	n/a	ECOG
A9	4.97645422756272	10.6854089039884	64.1378104139494	n/a	ECOG
A10	4.59894626028586	17.2241000513902	59.6345186860769	n/a	ECOG
A11	27.2194345320631	-25.9444178062797	-24.2437946985232	n/a	ECOG
A12	26.0558720761498	-17.2553706367544	-20.1926964068573	n/a	ECOG
A13	25.6259477397739	-16.6437850888944	-30.8339378510546	n/a	ECOG
A14	22.3953930112339	-4.4981414552328	-27.256027751641	n/a	ECOG
A15	25.1757969888265	3.18607727593438	-38.5105439333308	n/a	ECOG
A16	25.6184276081572	9.90516714053822	-41.9473061427174	n/a	ECOG
A17	29.0739783626275	14.6754276435647	-39.1048582089827	n/a	ECOG
A18	32.5698148842626	20.9792602999898	-34.9553078721834	n/a	ECOG
A19	21.4909963390171	-8.38689853095468	-33.015701880231	n/a	ECOG
A20	19.1537112613652	-4.51148039748433	-31.9120414413862	n/a	ECOG
A21	40.0358263194961	-6.26833116268652	-38.6906141677959	n/a	ECOG
A22	40.900179053953	-5.85325889799044	-42.4754123623739	n/a	ECOG
A23	43.7158178470279	-3.9311253549878	-43.5043217486183	n/a	ECOG
A24	48.6211889254167	-3.21247293969848	-38.3703768646957	n/a	ECOG
A25	12.2526835127165	-62.9000085920295	-2.56579376021191	n/a	ECOG
A26	24.3705232901861	-55.1274583752523	-6.71210253330685	n/a	ECOG
A27	24.9932259194803	-40.6555939808788	-17.5215505350356	n/a	ECOG
A28	46.5189462085698	-39.6018220863086	-16.15911128953	n/a	ECOG
A29	57.7016002117387	-28.4413382216588	-25.6285338664215	n/a	ECOG
A30	55.9469418058459	-30.0347310047022	-19.9271892022767	n/a	ECOG
A31	64.0671453693569	-35.2522290229797	-13.2930583806246	n/a	ECOG
