name	x	y	z	size	type
A1	8.803155195153	-68.6646520140987	-3.67282945751994	n/a	ECOG
A2	11.0614911164213	-69.0316572714172	-5.97151322266956	n/a	ECOG
A3	2.38147585664019	-67.1446215123938	8.83250026346853	n/a	ECOG
A4	23.3341813074662	-59.3371732724593	9.16324722638866	n/a	ECOG
A5	11.0538252142452	-56.7061486058587	17.4619478856157	n/a	ECOG
A6	13.556345153815	-42.2555555663653	33.5054007408603	n/a	ECOG
A7	11.0117593590845	-39.6682334707887	35.4372619052861	n/a	ECOG
A8	10.1342040087553	-45.8940486088695	63.6208341099272	n/a	ECOG
A9	12.0229802499682	-43.2199023265967	69.4079408479217	n/a	ECOG
A10	7.91260411299315	-38.8611537267698	74.6109344789646	n/a	ECOG
A17	40.2339549787893	22.0175774561479	-28.3465476413701	n/a	ECOG
A18	49.6469634113696	17.5529029999803	-21.1197979395822	n/a	ECOG
A19	23.2447825348617	-3.64111458059438	-27.9211719871367	n/a	ECOG
A20	30.9045259168484	-4.66112805289832	-39.0260269369855	n/a	ECOG
A21	33.5929763627532	-3.84324526230089	-37.8284138557895	n/a	ECOG
A22	42.001451420624	-7.23959986245972	-41.0136007104144	n/a	ECOG
A23	49.3943739628632	-7.49428447705159	-40.2558078074615	n/a	ECOG
A24	50.7497364018587	0.862876359912748	-31.8082264240956	n/a	ECOG
A26	14.9484922268247	-43.6224896501375	-8.97958187928936	n/a	ECOG
A27	26.8114154956485	-41.9445716243462	-19.5297179951764	n/a	ECOG
A28	42.7894986069442	-36.804676656275	-21.0369039855547	n/a	ECOG
A30	57.8953383503344	-26.2644035057734	-15.8459794671744	n/a	ECOG
A31	13.0447986207952	-100.481642022869	6.37979914071351	n/a	ECOG
A32	12.1269373058473	-92.2460295760391	-4.01594937943249	n/a	ECOG
A33	7.45832872614764	-89.979126432278	-10.2771628544753	n/a	ECOG
A35	54.1702177802988	5.991909365741	32.6557864912404	n/a	ECOG
A36	34.6599146100499	-70.0485363979468	-14.1507526669726	n/a	ECOG
A37	41.7417662140507	-64.918677226329	-15.2867357070014	n/a	ECOG
A38	43.6658852378794	-66.9838706791001	-16.860226136566	n/a	ECOG
A39	45.725001205854	-60.38436255231	-10.5889398540526	n/a	ECOG
A40	60.5639471271694	-37.599783244549	-14.1849026710395	n/a	ECOG
A41	32.7355633050803	-55.2700677372465	-16.6699856745317	n/a	ECOG
A42	14.7909278522402	-65.5571648232889	-8.27417235372107	n/a	ECOG
A43	8.85596968751626	-80.4334181151934	-5.84765319574793	n/a	ECOG
A45	12.2081080931145	-84.3950176213412	-12.674354917091	n/a	ECOG
A46	17.8001828846515	-89.4670550557591	-7.64200125541663	n/a	ECOG
A47	20.1413549676037	-95.4803999779208	-12.2049055631287	n/a	ECOG
A48	24.5245822007224	-96.8871967238868	-8.65710319192743	n/a	ECOG
A49	27.8080896697588	-90.5254323664928	1.98403482126078	n/a	ECOG
B1	58.5332627904495	-55.0568190120211	0.685067333327763	n/a	ECOG
B2	63.0495874212892	-47.3089578858958	-1.15117391418078	n/a	ECOG
B4	63.8927742055599	-25.6729629849427	-5.75326927143193	n/a	ECOG
