name	x	y	z	size	type
A1	53.3111254877692	-4.58755889195689	-27.935090059882	n/a	ECOG
A2	41.4019347990919	-6.79578642069843	-41.3289928308269	n/a	ECOG
A3	29.5476939489377	-3.1518608260756	-39.399953199553	n/a	ECOG
A4	25.5416883404623	4.04212897151534	-39.334774877561	n/a	ECOG
A5	23.7300028794564	7.19700968069518	-32.4254439949189	n/a	ECOG
A6	27.1079667072168	17.0977181914669	-35.0878433854788	n/a	ECOG
A7	35.5590260204853	21.5688691017612	-35.4040628177208	n/a	ECOG
A8	41.5995440527897	21.6678953100371	-28.8245312863548	n/a	ECOG
A11	40.2027810205549	-1.73030390146989	-44.3414988408953	n/a	ECOG
A13	51.827257706815	7.33321420220821	-34.3284050000594	n/a	ECOG
A15	14.8757085099316	-37.4538941863399	-9.00750869868086	n/a	ECOG
A16	25.2386306340262	-32.2356949863818	-17.1455511457968	n/a	ECOG
A17	42.3411058272291	-29.6615933482279	-20.1274417633978	n/a	ECOG
A18	49.2007903105461	-22.9374448616233	-27.8176666861413	n/a	ECOG
A19	53.2258972167969	-20.5360811982379	-31.0362422059846	n/a	ECOG
A20	57.7685713800008	-16.9325776597797	-28.8679427191715	n/a	ECOG
A21	23.376694688861	-6.65023545902379	-34.4049925349703	n/a	ECOG
A22	24.070778247654	-11.4431578949569	-32.8648813695716	n/a	ECOG
A23	30.2098901467035	-19.8809634512703	-28.0244717514755	n/a	ECOG
A24	45.8784138097059	-19.1452497818326	-27.7226953685684	n/a	ECOG
A26	60.4462591440086	-29.4517730565679	-14.7985782127252	n/a	ECOG
A27	64.1936810461467	-29.8570335362582	-13.3142101172633	n/a	ECOG
A28	65.8955273596232	-37.0030438071129	-7.38588976660187	n/a	ECOG
A29	4.17937294613795	-82.9213388942232	-8.46961692511049	n/a	ECOG
A30	15.2517479259696	-79.6015196422603	-13.6653967565488	n/a	ECOG
A31	18.5113993916736	-84.4071954970392	-8.92730875360286	n/a	ECOG
A32	23.864013915734	-82.2132960837959	-11.2524938442363	n/a	ECOG
A33	38.8759145490275	-85.7833811663941	-10.635570149444	n/a	ECOG
A34	43.5575577806306	-81.6895947091531	-5.74620869022438	n/a	ECOG
A35	44.7594797748847	-76.3776910487437	-7.58483516922933	n/a	ECOG
A36	56.0160159706269	-51.2937484715609	-3.85137566917595	n/a	ECOG
A37	62.5024977869635	-51.9353676354325	1.2803681666644	n/a	ECOG
A38	62.2828241565884	-50.667470934567	7.19375953813765	n/a	ECOG
A39	10.103580262377	-92.6106572810435	-5.39019292505714	n/a	ECOG
A40	16.1924099197724	-96.6559839235856	-7.03402176553058	n/a	ECOG
A41	22.1034637566381	-96.0922191184639	-11.6044594110821	n/a	ECOG
A42	23.9491927742158	-96.3094198342138	2.2648398611765	n/a	ECOG
A43	47.2636606472451	-77.4423413193466	7.11099354932311	n/a	ECOG
A44	50.0103431048809	-73.4241399675408	11.1046433760394	n/a	ECOG
A45	53.6948883312661	-58.9108427009326	2.0861086031472	n/a	ECOG
A46	57.4213552026941	-53.3800101977867	13.5343425921746	n/a	ECOG
A47	56.8382590940335	-48.8830296970854	32.1285327415338	n/a	ECOG
A48	64.3101881987296	-33.6370097077133	24.999779175752	n/a	ECOG
B1	28.3719212000802	28.6995007943787	39.9177538468534	n/a	ECOG
B2	30.0303324987424	30.5798183265148	39.7850376013941	n/a	ECOG
B3	35.8492193887698	29.2536048689145	43.9232873993432	n/a	ECOG
B4	42.9062318725074	16.1646874636012	46.2495269519371	n/a	ECOG
B5	41.2477731960732	5.3943880905241	49.7699652012563	n/a	ECOG
B6	41.9952343063867	2.90316925334225	50.9926011143115	n/a	ECOG
B7	40.4782171876639	-7.98969415666273	60.2972659885483	n/a	ECOG
B8	37.2771821386862	-11.6160764723416	63.6103512629567	n/a	ECOG
B9	28.4447700846115	-37.9635591481356	52.9615446129101	n/a	ECOG
B10	35.998424692602	30.1036306165209	40.3196486057051	n/a	ECOG
B12	43.0370003860269	18.0791074840014	44.4705160089787	n/a	ECOG
B13	45.4388147891768	3.10736986709065	48.8479077486384	n/a	ECOG
B14	52.0724327010596	0.406529244706746	46.9316935136014	n/a	ECOG
B15	48.9069501198378	-14.247512087726	54.6807552977696	n/a	ECOG
B17	34.5062832224289	30.0597025746467	34.351730363321	n/a	ECOG
