name	x	y	z	size	type
A1	-1.27374812350372	-74.7020470075159	19.6762769545485	n/a	ECOG
A2	-4.67400593749629	-58.6162927333141	27.1567928006985	n/a	ECOG
A3	-3.36584773267676	-60.3449345889507	28.1838968168169	n/a	ECOG
A4	-1.95119339645709	-46.6200974150792	29.0228736275795	n/a	ECOG
A5	-2.76202903057905	-32.3053245070797	32.57019328431	n/a	ECOG
A6	-1.93905229012438	-20.5166801779062	35.8983418227842	n/a	ECOG
A7	-2.17710431006131	-10.7109781287661	39.6048212371417	n/a	ECOG
A8	-9.53734658292476	0.669930572641838	45.7177815635732	n/a	ECOG
A9	-4.7415796328711	14.1345014051303	56.3055802364477	n/a	ECOG
A10	-3.16202084578124	21.4101213672817	56.7859018697035	n/a	ECOG
A11	-28.9907774061165	-51.0933554655753	-17.2495773616253	n/a	ECOG
A12	-30.4118967209886	-45.2206382367435	-19.6895472699364	n/a	ECOG
A13	-30.8640484509052	-31.8053889024978	-25.2806092780708	n/a	ECOG
A14	-38.6131243494533	-24.6601043144328	-23.6008836093365	n/a	ECOG
A15	-18.6535095259647	-14.0795987612449	-29.4066281209856	n/a	ECOG
A16	-27.8510682214827	-3.83542459351104	-34.4011807128087	n/a	ECOG
A17	-31.3408866626304	5.38932441467757	-40.217275750077	n/a	ECOG
A18	-29.5546879992389	9.63353866883772	-38.8860162005329	n/a	ECOG
A19	-30.7544056450761	14.5705730108607	-31.6232697672492	n/a	ECOG
A20	-24.2382439722151	9.59020089907134	-38.8501880504941	n/a	ECOG
A21	-31.431130117378	4.92766336114583	-40.7941705818944	n/a	ECOG
A22	-33.0835720766311	2.06668140196973	-43.7200555852596	n/a	ECOG
A23	-37.41248845094	-4.95435187695298	-43.9325790533283	n/a	ECOG
A24	-53.7486022603592	-17.8341422172201	-32.8101203163198	n/a	ECOG
A25	-26.7946828694952	-63.6197188742209	-11.9977503237308	n/a	ECOG
A26	-29.7789775131533	-56.1377301158521	-16.6452053060468	n/a	ECOG
A27	-35.1887823207266	-46.9518225113017	-21.2052092555385	n/a	ECOG
A28	-48.3750958820317	-43.8937900363999	-22.8030139769484	n/a	ECOG
A29	-52.4215990104931	-38.927481097023	-24.9608463594577	n/a	ECOG
